simulation_id,provider,model_general,model_doctor,case_file,stated_treatment,category,matched_key_item,source_file,source_file_error
case5_sim_100,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Rescue Inhaler,correct,bronchodilators,case5_sim_100.yaml,
case5_sim_100,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_100.yaml,
case5_sim_100,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Controller Medication,not found,,case5_sim_100.yaml,
case5_sim_100,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,low-dose inhaled corticosteroid,correct,inhaled or oral corticosteroids,case5_sim_100.yaml,
case5_sim_100,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Environmental Control Measures,not found,,case5_sim_100.yaml,
case5_sim_11,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Salbutamol,correct,bronchodilators,case5_sim_11.yaml,
case5_sim_11,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_11.yaml,
case5_sim_11,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,avoidance of triggers,not found,,case5_sim_11.yaml,
case5_sim_12,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol (salbutamol) inhaler,correct,bronchodilators,case5_sim_12.yaml,
case5_sim_12,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_12.yaml,
case5_sim_13,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Bronchodilators,correct,bronchodilators,case5_sim_13.yaml,
case5_sim_13,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol (salbutamol),correct,bronchodilators,case5_sim_13.yaml,
case5_sim_14,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Inhaled Short-acting Beta2-agonists (SABA),correct,bronchodilators,case5_sim_14.yaml,
case5_sim_14,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Salbutamol,correct,bronchodilators,case5_sim_14.yaml,
case5_sim_14,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_14.yaml,
case5_sim_14,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Avoidance of Triggers,not found,,case5_sim_14.yaml,
case5_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,quick-relief inhaler,correct,bronchodilators,case5_sim_15.yaml,
case5_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,short-acting beta-agonist,correct,bronchodilators,case5_sim_15.yaml,
case5_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_15.yaml,
case5_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol,correct,bronchodilators,case5_sim_15.yaml,
case5_sim_15,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_15.yaml,
case5_sim_16,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol,correct,bronchodilators,case5_sim_16.yaml,
case5_sim_16,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_16.yaml,
case5_sim_16,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,long-acting beta-agonists,not found,not found,case5_sim_16.yaml,
case5_sim_16,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,leukotriene modifiers,correct,leukotriene inhibitors,case5_sim_16.yaml,
case5_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Short-acting bronchodilator inhalers,correct,bronchodilators,case5_sim_17.yaml,
case5_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Albuterol,correct,bronchodilators,case5_sim_17.yaml,
case5_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Salbutamol,correct,bronchodilators,case5_sim_17.yaml,
case5_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Controller medications,not found,,case5_sim_17.yaml,
case5_sim_17,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_17.yaml,
case5_sim_18,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol,correct,bronchodilators,case5_sim_18.yaml,
case5_sim_18,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,beclomethasone,correct,inhaled or oral corticosteroids,case5_sim_18.yaml,
case5_sim_18,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,budesonide,not found,,case5_sim_18.yaml,
case5_sim_18,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,avoidance of triggers,not found,,case5_sim_18.yaml,
case5_sim_19,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol inhaler,correct,bronchodilators,case5_sim_19.yaml,
case5_sim_19,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroid,correct,inhaled or oral corticosteroids,case5_sim_19.yaml,
case5_sim_2,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_2.yaml,
case5_sim_2,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_2.yaml,
case5_sim_2,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,avoidance of triggers,not found,not found,case5_sim_2.yaml,
case5_sim_2,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,follow-up with a Doctor,not found,,case5_sim_2.yaml,
case5_sim_20,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled bronchodilator,correct,bronchodilators,case5_sim_20.yaml,
case5_sim_20,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,short-acting beta-agonist,correct,bronchodilators,case5_sim_20.yaml,
case5_sim_20,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_20.yaml,
case5_sim_20,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,preventive inhaler,not found,,case5_sim_20.yaml,
case5_sim_20,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroid,correct,inhaled or oral corticosteroids,case5_sim_20.yaml,
case5_sim_21,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,bronchodilator,correct,bronchodilators,case5_sim_21.yaml,
case5_sim_21,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled short-acting beta-agonist,correct,bronchodilators,case5_sim_21.yaml,
case5_sim_21,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol,correct,bronchodilators,case5_sim_21.yaml,
case5_sim_21,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_21.yaml,
case5_sim_21,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,low-dose inhaled corticosteroid,correct,inhaled or oral corticosteroids,case5_sim_21.yaml,
case5_sim_22,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,short-acting bronchodilator,correct,bronchodilators,case5_sim_22.yaml,
case5_sim_22,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol (salbutamol),correct,bronchodilators,case5_sim_22.yaml,
case5_sim_22,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroid,correct,inhaled or oral corticosteroids,case5_sim_22.yaml,
case5_sim_23,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,bronchodilator,correct,bronchodilators,case5_sim_23.yaml,
case5_sim_23,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol inhaler,correct,bronchodilators,case5_sim_23.yaml,
case5_sim_23,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_23.yaml,
case5_sim_24,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol,correct,bronchodilators,case5_sim_24.yaml,
case5_sim_24,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroid,correct,inhaled or oral corticosteroids,case5_sim_24.yaml,
case5_sim_25,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,bronchodilator inhaler,correct,bronchodilators,case5_sim_25.yaml,
case5_sim_25,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol,correct,bronchodilators,case5_sim_25.yaml,
case5_sim_25,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,steroid inhaler,correct,inhaled or oral corticosteroids,case5_sim_25.yaml,
case5_sim_25,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,environmental management,not found,,case5_sim_25.yaml,
case5_sim_26,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Inhaled Bronchodilators,correct,bronchodilators,case5_sim_26.yaml,
case5_sim_26,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Salbutamol,correct,bronchodilators,case5_sim_26.yaml,
case5_sim_26,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Inhaled Corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_26.yaml,
case5_sim_27,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,short-acting beta agonist inhaler,correct,bronchodilators,case5_sim_27.yaml,
case5_sim_27,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_27.yaml,
case5_sim_27,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_27.yaml,
case5_sim_28,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_28.yaml,
case5_sim_28,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol,correct,bronchodilators,case5_sim_28.yaml,
case5_sim_28,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,budesonide,not found,,case5_sim_28.yaml,
case5_sim_28,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,fluticasone,not found,,case5_sim_28.yaml,
case5_sim_28,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,formoterol,correct,bronchodilators,case5_sim_28.yaml,
case5_sim_29,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_29.yaml,
case5_sim_29,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroid (ICS),correct,inhaled or oral corticosteroids,case5_sim_29.yaml,
case5_sim_3,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol,correct,bronchodilators,case5_sim_3.yaml,
case5_sim_3,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_3.yaml,
case5_sim_3,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,leukotriene modifiers,correct,leukotriene inhibitors,case5_sim_3.yaml,
case5_sim_3,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,long-acting beta-agonists,not found,not found,case5_sim_3.yaml,
case5_sim_30,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_30.yaml,
case5_sim_30,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroid,correct,inhaled or oral corticosteroids,case5_sim_30.yaml,
case5_sim_31,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Salbutamol,correct,bronchodilators,case5_sim_31.yaml,
case5_sim_31,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_31.yaml,
case5_sim_32,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol,correct,bronchodilators,case5_sim_32.yaml,
case5_sim_32,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_32.yaml,
case5_sim_32,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_32.yaml,
case5_sim_32,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,beclomethasone,correct,inhaled or oral corticosteroids,case5_sim_32.yaml,
case5_sim_32,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,fluticasone,not found,,case5_sim_32.yaml,
case5_sim_33,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol (albuterol),correct,bronchodilators,case5_sim_33.yaml,
case5_sim_33,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroid,correct,inhaled or oral corticosteroids,case5_sim_33.yaml,
case5_sim_34,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_34.yaml,
case5_sim_34,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,beclomethasone,correct,inhaled or oral corticosteroids,case5_sim_34.yaml,
case5_sim_34,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,budesonide,not found,not found,case5_sim_34.yaml,
case5_sim_34,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,montelukast,correct,leukotriene inhibitors,case5_sim_34.yaml,
case5_sim_35,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_35.yaml,
case5_sim_35,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_35.yaml,
case5_sim_35,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,montelukast,correct,leukotriene inhibitors,case5_sim_35.yaml,
case5_sim_35,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,long-term asthma control medication,correct,inhaled or oral corticosteroids,case5_sim_35.yaml,
case5_sim_36,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_36.yaml,
case5_sim_36,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_36.yaml,
case5_sim_36,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,controller medications,not found,,case5_sim_36.yaml,
case5_sim_37,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,bronchodilator,correct,bronchodilators,case5_sim_37.yaml,
case5_sim_37,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled short-acting beta-agonist,correct,bronchodilators,case5_sim_37.yaml,
case5_sim_37,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Salbutamol,correct,bronchodilators,case5_sim_37.yaml,
case5_sim_37,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroid,correct,inhaled or oral corticosteroids,case5_sim_37.yaml,
case5_sim_38,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_38.yaml,
case5_sim_38,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroid,correct,inhaled or oral corticosteroids,case5_sim_38.yaml,
case5_sim_39,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Short-acting bronchodilator,correct,bronchodilators,case5_sim_39.yaml,
case5_sim_39,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Salbutamol,correct,bronchodilators,case5_sim_39.yaml,
case5_sim_39,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Albuterol inhaler,correct,bronchodilators,case5_sim_39.yaml,
case5_sim_39,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_39.yaml,
case5_sim_39,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Budesonide,not found,,case5_sim_39.yaml,
case5_sim_39,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Fluticasone,correct,inhaled or oral corticosteroids,case5_sim_39.yaml,
case5_sim_39,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Avoidance of known triggers,not found,,case5_sim_39.yaml,
case5_sim_4,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,bronchodilator,correct,bronchodilators,case5_sim_4.yaml,
case5_sim_4,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,short-acting beta-agonist,correct,bronchodilators,case5_sim_4.yaml,
case5_sim_4,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_4.yaml,
case5_sim_4,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol,correct,bronchodilators,case5_sim_4.yaml,
case5_sim_4,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroid,correct,inhaled or oral corticosteroids,case5_sim_4.yaml,
case5_sim_40,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Rescue Inhaler (such as Salbutamol/Albuterol),correct,bronchodilators,case5_sim_40.yaml,
case5_sim_40,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_40.yaml,
case5_sim_40,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Antihistamines,palliative,anti‑allergy medication,case5_sim_40.yaml,
case5_sim_41,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled salbutamol (albuterol),correct,bronchodilators,case5_sim_41.yaml,
case5_sim_41,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroid,correct,inhaled or oral corticosteroids,case5_sim_41.yaml,
case5_sim_41,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Antihistamines,palliative,anti‑allergy medication,case5_sim_41.yaml,
case5_sim_41,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Leukotriene Receptor Antagonists (LTRAs),correct,leukotriene inhibitors,case5_sim_41.yaml,
case5_sim_42,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol inhaler,correct,bronchodilators,case5_sim_42.yaml,
case5_sim_42,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroid,correct,inhaled or oral corticosteroids,case5_sim_42.yaml,
case5_sim_42,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,long-acting bronchodilator,correct,bronchodilators,case5_sim_42.yaml,
case5_sim_42,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,environmental control,not found,,case5_sim_42.yaml,
case5_sim_43,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol,correct,bronchodilators,case5_sim_43.yaml,
case5_sim_43,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,short-acting inhaled bronchodilator,correct,bronchodilators,case5_sim_43.yaml,
case5_sim_43,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,avoiding known triggers,not found,,case5_sim_43.yaml,
case5_sim_44,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled bronchodilator,correct,bronchodilators,case5_sim_44.yaml,
case5_sim_44,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_44.yaml,
case5_sim_44,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroid,correct,inhaled or oral corticosteroids,case5_sim_44.yaml,
case5_sim_45,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,beta-2 agonist inhaler,correct,bronchodilators,case5_sim_45.yaml,
case5_sim_45,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_45.yaml,
case5_sim_45,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,avoid exposure to known triggers like smoke and dust,not found,,case5_sim_45.yaml,
case5_sim_46,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,short-acting bronchodilators,correct,bronchodilators,case5_sim_46.yaml,
case5_sim_46,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_46.yaml,
case5_sim_46,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_46.yaml,
case5_sim_46,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,avoidance of known triggers,not found,,case5_sim_46.yaml,
case5_sim_47,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Rescue Inhalers,correct,bronchodilators,case5_sim_47.yaml,
case5_sim_47,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol,correct,bronchodilators,case5_sim_47.yaml,
case5_sim_47,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_47.yaml,
case5_sim_47,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroid,correct,inhaled or oral corticosteroids,case5_sim_47.yaml,
case5_sim_48,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,albuterol,correct,bronchodilators,case5_sim_48.yaml,
case5_sim_48,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroid,correct,inhaled or oral corticosteroids,case5_sim_48.yaml,
case5_sim_48,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,beclomethasone,correct,inhaled or oral corticosteroids,case5_sim_48.yaml,
case5_sim_48,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,budesonide,not found,,case5_sim_48.yaml,
case5_sim_48,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,antihistamines,palliative,anti‑allergy medication,case5_sim_48.yaml,
case5_sim_49,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled bronchodilator,correct,bronchodilators,case5_sim_49.yaml,
case5_sim_49,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,short-acting beta-agonist,correct,bronchodilators,case5_sim_49.yaml,
case5_sim_49,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_49.yaml,
case5_sim_49,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,preventive inhaled corticosteroid,correct,inhaled or oral corticosteroids,case5_sim_49.yaml,
case5_sim_5,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Inhaled Bronchodilator,correct,bronchodilators,case5_sim_5.yaml,
case5_sim_5,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_5.yaml,
case5_sim_5,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Inhaled Corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_5.yaml,
case5_sim_5,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Trigger Avoidance,not found,,case5_sim_5.yaml,
case5_sim_5,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Regular Follow-Up,not found,,case5_sim_5.yaml,
case5_sim_5,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Diagnosis Confirmation,not found,,case5_sim_5.yaml,
case5_sim_50,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled bronchodilators,correct,bronchodilators,case5_sim_50.yaml,
case5_sim_50,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol,correct,bronchodilators,case5_sim_50.yaml,
case5_sim_50,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_50.yaml,
case5_sim_50,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,environmental control strategies,not found,,case5_sim_50.yaml,
case5_sim_51,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Salbutamol,correct,bronchodilators,case5_sim_51.yaml,
case5_sim_51,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Albuterol,correct,bronchodilators,case5_sim_51.yaml,
case5_sim_51,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Budesonide,not found,,case5_sim_51.yaml,
case5_sim_51,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Fluticasone,not found,not found,case5_sim_51.yaml,
case5_sim_51,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Montelukast,correct,leukotriene inhibitors,case5_sim_51.yaml,
case5_sim_52,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Bronchodilators,correct,bronchodilators,case5_sim_52.yaml,
case5_sim_52,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,salbutamol/albuterol,correct,bronchodilators,case5_sim_52.yaml,
case5_sim_52,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Inhaled Corticosteroids,correct,inhaled or oral corticosteroids,case5_sim_52.yaml,
case5_sim_52,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Avoidance of Triggers,not found,,case5_sim_52.yaml,
case5_sim_53,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Salbutamol,correct,bronchodilators,case5_sim_53.yaml,
case5_sim_53,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Asthalin,correct,bronchodilators,case5_sim_53.yaml,
case5_sim_53,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,Budesonide,not found,,case5_sim_53.yaml,
case5_sim_54,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,inhaled bronchodilator,correct,bronchodilators,case5_sim_54.yaml,
case5_sim_54,OpenAI,gpt-4o-mini,gpt-4o,case_definitions/case5.yaml,short-acting beta-agonist,correct,bronchodilators,case5_sim_54.yaml,
